This is a list of identifiers associated with the topmed public 107 data set.													
The original manifest was found here: gs://topmed-irc-share/public/TOPMed.public_samples.manifest.2017.11.30.txt													
													
NWD_ID	HapMap_1000G_ID	SEQ_CTR	Google_URL	S3_URL	Argon_GUID	Calcium_GUID	Helium_GUID	Xenon_GUID	DOS_URI	CRAI_URL	md5sum	Assignment	realigned_md5sum
NWD754590	NA12878	Broad	gs://topmed-irc-share/public/NWD754590.recab.cram	s3://cgp-commons-public/topmed_open_access/ab9730cc-bc7b-5c59-9355-6481dd3603e9/NWD754590.recab.cram	ark:/99999/fk4y6DvUJ9TZsBd	dg.4503/931be4d6-73fd-422c-bf21-246303804b7c	a9d39373a096439fb96524f9c02f7111		dos://dos.commons.ucsc-cgp.org/931be4d6-73fd-422c-bf21-246303804b7c?version=2018-05-26T133723.961714Z	cram	599431c7288be66e3818c0985edbac85	Helium	
NWD754590	NA12878	Broad	gs://topmed-irc-share/public/NWD754590.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/ab9730cc-bc7b-5c59-9355-6481dd3603e9/NWD754590.recab.cram.crai	ark:/99999/fk4y6DvUJ9TZsBd	dg.4503/41d5ae21-1026-4058-b0f7-da4848f1bf02	3b06c65a1e94473bb5cec4beb232d243		dos://dos.commons.ucsc-cgp.org/41d5ae21-1026-4058-b0f7-da4848f1bf02?version=2018-05-26T134319.619507Z	crai	48489f0d13bfbfee826f06593979cbb6	Helium	
NWD759405	NA19238	Broad	gs://topmed-irc-share/public/NWD759405.recab.cram	s3://cgp-commons-public/topmed_open_access/014a9de5-cb88-5e37-a196-b6e3ab30fff6/NWD759405.recab.cram	ark:/99999/fk4r2xzireNhdox	dg.4503/edb95bb2-9469-4320-85b3-6be2ac96570c	619c20a5099b4ea799f4f69e3f7ecf30		dos://dos.commons.ucsc-cgp.org/edb95bb2-9469-4320-85b3-6be2ac96570c?version=2018-05-26T133724.025820Z	cram	6494e6f71ca926d282fdf6cb8d4529a9	Helium	
NWD759405	NA19238	Broad	gs://topmed-irc-share/public/NWD759405.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/014a9de5-cb88-5e37-a196-b6e3ab30fff6/NWD759405.recab.cram.crai	ark:/99999/fk4r2xzireNhdox	dg.4503/9e336502-3f20-46f3-8143-21b67a5c85b7	834faf52917c4f19b51ef979a547cd08		dos://dos.commons.ucsc-cgp.org/9e336502-3f20-46f3-8143-21b67a5c85b7?version=2018-05-26T134319.681528Z	crai	df52538df058a2b49b68ca6c9d63a18d	Helium	
NWD760327	NA19238	Macrogen	gs://topmed-irc-share/public/NWD760327.recab.cram	s3://cgp-commons-public/topmed_open_access/4596b9ba-f899-5ca7-992c-eef7e804cc2b/NWD760327.recab.cram	ark:/99999/fk4WVrhZQpcr0YO	dg.4503/0ad95965-86a7-4dff-8741-15a48d568311	6a6727274dc34be4b5e3332e856ce8b3		dos://dos.commons.ucsc-cgp.org/0ad95965-86a7-4dff-8741-15a48d568311?version=2018-05-26T133724.088520Z	cram	ceae66f25d1941d1f1739a1fbe22e008	Helium	
NWD760327	NA19238	Macrogen	gs://topmed-irc-share/public/NWD760327.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/4596b9ba-f899-5ca7-992c-eef7e804cc2b/NWD760327.recab.cram.crai	ark:/99999/fk4WVrhZQpcr0YO	dg.4503/d9e2fd62-a9ec-404e-b64c-7383a01fabe0	e771bc994728401a81e6432b10e68f62		dos://dos.commons.ucsc-cgp.org/d9e2fd62-a9ec-404e-b64c-7383a01fabe0?version=2018-05-26T134319.741834Z	crai	efba22449ee04680e2c027f4cbcdaa24	Helium	
NWD761329	NA19238	Broad	gs://topmed-irc-share/public/NWD761329.recab.cram	s3://cgp-commons-public/topmed_open_access/e963c1cf-73d8-57d0-a50f-f7cd40a2de3f/NWD761329.recab.cram	ark:/99999/fk4tRuIDEbrZYnP	dg.4503/6e0ef67d-c6b8-4b4c-b56b-52735f64f9f2	e6e0598567424a3abefc13d51d6d4808		dos://dos.commons.ucsc-cgp.org/6e0ef67d-c6b8-4b4c-b56b-52735f64f9f2?version=2018-05-26T133724.163131Z	cram	284d6f2f6db5990ffc29aa6bb247a4c2	Helium	
NWD761329	NA19238	Broad	gs://topmed-irc-share/public/NWD761329.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/e963c1cf-73d8-57d0-a50f-f7cd40a2de3f/NWD761329.recab.cram.crai	ark:/99999/fk4tRuIDEbrZYnP	dg.4503/47a5b44f-50fa-4e50-b991-d562af315fb9	a2548a81fd374a54b96d7c97b5fb4762		dos://dos.commons.ucsc-cgp.org/47a5b44f-50fa-4e50-b991-d562af315fb9?version=2018-05-26T134319.803340Z	crai	cc0efb65f191cd59329da0c601f1f0f4	Helium	
NWD762682	NA12878	NYGC	gs://topmed-irc-share/public/NWD762682.recab.cram	s3://cgp-commons-public/topmed_open_access/93df4933-27ef-5be9-ad4b-a70a7501c336/NWD762682.recab.cram	ark:/99999/fk4pTmSYcE6fo1C	dg.4503/ed168ef7-fa47-4ec0-91ca-8da017e3a6b5	73a45e682ee048d3ada05fac770e2e68		dos://dos.commons.ucsc-cgp.org/ed168ef7-fa47-4ec0-91ca-8da017e3a6b5?version=2018-05-26T133724.222513Z	cram	8265b6cac3924f4362b7e7aa7a875e18	Helium	
NWD762682	NA12878	NYGC	gs://topmed-irc-share/public/NWD762682.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/93df4933-27ef-5be9-ad4b-a70a7501c336/NWD762682.recab.cram.crai	ark:/99999/fk4pTmSYcE6fo1C	dg.4503/ff7186f0-f9ca-4ec2-b5c0-7fc2eea1af7a	2890b63e23894dfba1ab1419bf7040e6		dos://dos.commons.ucsc-cgp.org/ff7186f0-f9ca-4ec2-b5c0-7fc2eea1af7a?version=2018-05-26T134319.871011Z	crai	1e319ce6841ca0d87fe17b01e83e122b	Helium	
NWD763972	NA19238	UW	gs://topmed-irc-share/public/NWD763972.recab.cram	s3://cgp-commons-public/topmed_open_access/108c3839-a48e-53d8-a765-e7bfa5da6c81/NWD763972.recab.cram	ark:/99999/fk4cKeTiFHgOKfB	dg.4503/edcb3854-2b55-4f9a-ba88-508e0721a37b	d27f5e36d7c64cb5bc4a96d834fee9f0		dos://dos.commons.ucsc-cgp.org/edcb3854-2b55-4f9a-ba88-508e0721a37b?version=2018-05-26T133724.283299Z	cram	cde8877e3e05c4f49778080a949322d6	Helium	
NWD763972	NA19238	UW	gs://topmed-irc-share/public/NWD763972.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/108c3839-a48e-53d8-a765-e7bfa5da6c81/NWD763972.recab.cram.crai	ark:/99999/fk4cKeTiFHgOKfB	dg.4503/8617e42e-9fb8-4670-96c1-bfa977b5a3e8	db0c80d2640841b1b2ab310c4d95d831		dos://dos.commons.ucsc-cgp.org/8617e42e-9fb8-4670-96c1-bfa977b5a3e8?version=2018-05-26T134319.933150Z	crai	53008e8b2a5793676e9e4276a39b471c	Helium	
NWD768309	NA12878	Broad	gs://topmed-irc-share/public/NWD768309.recab.cram	s3://cgp-commons-public/topmed_open_access/1ecf1c35-9e1e-55ef-8f42-71102c3abc33/NWD768309.recab.cram	ark:/99999/fk4OQo4k3bsiuUc	dg.4503/f3b438d9-dd07-4429-aa01-813bc88d54d6	129f7cbbfb1e4ac89c84cbe063ab0eae		dos://dos.commons.ucsc-cgp.org/f3b438d9-dd07-4429-aa01-813bc88d54d6?version=2018-05-26T133724.343976Z	cram	c0051d476a744969854d67040cd0d8de	Helium	
NWD768309	NA12878	Broad	gs://topmed-irc-share/public/NWD768309.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/1ecf1c35-9e1e-55ef-8f42-71102c3abc33/NWD768309.recab.cram.crai	ark:/99999/fk4OQo4k3bsiuUc	dg.4503/19188082-08d7-4ab8-9a2f-ed1b03d64676	9544eb1f28d24e769ec2550103aa0d15		dos://dos.commons.ucsc-cgp.org/19188082-08d7-4ab8-9a2f-ed1b03d64676?version=2018-05-26T134319.996814Z	crai	3918dcc5e0bb2c93fefe3daba4f8eeef	Helium	
NWD768493	NA19238	Broad	gs://topmed-irc-share/public/NWD768493.recab.cram	s3://cgp-commons-public/topmed_open_access/8538959a-84b1-57c3-a46a-abcb45e2d8df/NWD768493.recab.cram	ark:/99999/fk4NRgZmPlsD0ZL	dg.4503/597381a8-0c4f-4f1a-8800-afbd361b12ea	16190056b7b6480d920bb4cd2348ba44		dos://dos.commons.ucsc-cgp.org/597381a8-0c4f-4f1a-8800-afbd361b12ea?version=2018-05-26T133724.408452Z	cram	fceda468f8cd3487c1fa51a4aeaf8b17	Helium	
NWD768493	NA19238	Broad	gs://topmed-irc-share/public/NWD768493.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/8538959a-84b1-57c3-a46a-abcb45e2d8df/NWD768493.recab.cram.crai	ark:/99999/fk4NRgZmPlsD0ZL	dg.4503/7c864237-811d-49b3-8329-da1efa4cacdd	f1c329fb9dab455b9dbf31460aa37fa5		dos://dos.commons.ucsc-cgp.org/7c864237-811d-49b3-8329-da1efa4cacdd?version=2018-05-26T134320.059257Z	crai	05e866e97b3fbb7a81ccd0c0754308b3	Helium	
NWD769626	NA19238	Broad	gs://topmed-irc-share/public/NWD769626.recab.cram	s3://cgp-commons-public/topmed_open_access/a4e46685-bb98-5e9b-aa2d-263f8091ea22/NWD769626.recab.cram	ark:/99999/fk4gUJwXrvA9nqN	dg.4503/818be9aa-1138-48f4-a835-60c8aa417bfc	0d9ff2e1af82431aa247ca9f50482edd		dos://dos.commons.ucsc-cgp.org/818be9aa-1138-48f4-a835-60c8aa417bfc?version=2018-05-26T133724.471148Z	cram	5de64502dd1f28ce6888682b641ab3e6	Helium	
NWD769626	NA19238	Broad	gs://topmed-irc-share/public/NWD769626.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/a4e46685-bb98-5e9b-aa2d-263f8091ea22/NWD769626.recab.cram.crai	ark:/99999/fk4gUJwXrvA9nqN	dg.4503/e6e96bb5-114e-4a0e-be3d-609a82b96953	a64e9c06b1f9404cace9deaacbb936e7		dos://dos.commons.ucsc-cgp.org/e6e96bb5-114e-4a0e-be3d-609a82b96953?version=2018-05-26T134320.130572Z	crai	181dce8a1029da385a5177344893131a	Helium	
NWD778759	NA12878	UW	gs://topmed-irc-share/public/NWD778759.recab.cram	s3://cgp-commons-public/topmed_open_access/5da6f1b9-12e0-5a67-b922-509027ed9025/NWD778759.recab.cram	ark:/99999/fk41CNKt4emBRFMi	dg.4503/2574c9f1-97aa-4ff0-bcb8-830d902ab9ce	be4124fc9e8045eaa76f3b2ffe15e59b		dos://dos.commons.ucsc-cgp.org/2574c9f1-97aa-4ff0-bcb8-830d902ab9ce?version=2018-05-26T133724.538372Z	cram	56f9ecbe0a46f376d4fbed22cbb5d986	Helium	
NWD778759	NA12878	UW	gs://topmed-irc-share/public/NWD778759.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/5da6f1b9-12e0-5a67-b922-509027ed9025/NWD778759.recab.cram.crai	ark:/99999/fk41CNKt4emBRFMi	dg.4503/7bb8d991-dbca-496b-aca6-47a96aa17e7a	6265c09e9c8f4152abd4679706fe17ea		dos://dos.commons.ucsc-cgp.org/7bb8d991-dbca-496b-aca6-47a96aa17e7a?version=2018-05-26T134320.192527Z	crai	ca8fa57bbf7dce5de9517a5ac2f2178b	Helium	
NWD790783	NA12878	Baylor	gs://topmed-irc-share/public/NWD790783.recab.cram	s3://cgp-commons-public/topmed_open_access/4a51ff38-f4ea-5599-b752-8e65724864db/NWD790783.recab.cram	ark:/99999/fk4jQ6wegp9Mv9b	dg.4503/9ab2ad31-97f3-40ed-a0f3-10f83783e663	7e0102f7350b4cb6aab50c6a2bcd8286		dos://dos.commons.ucsc-cgp.org/9ab2ad31-97f3-40ed-a0f3-10f83783e663?version=2018-05-26T133724.600945Z	cram	dee6c6bac7852750bb9a4b804bb75de1	Helium	
NWD790783	NA12878	Baylor	gs://topmed-irc-share/public/NWD790783.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/4a51ff38-f4ea-5599-b752-8e65724864db/NWD790783.recab.cram.crai	ark:/99999/fk4jQ6wegp9Mv9b	dg.4503/81957941-14da-4a1e-bea7-98eaf17561e0	640a7bd75b8d4fada70e88cd444a7a13		dos://dos.commons.ucsc-cgp.org/81957941-14da-4a1e-bea7-98eaf17561e0?version=2018-05-26T134320.256398Z	crai	eea145c27504595a7a050c1ffb71129d	Helium	
NWD791319	NA19238	Baylor	gs://topmed-irc-share/public/NWD791319.recab.cram	s3://cgp-commons-public/topmed_open_access/38a8c550-e233-5c42-b5fe-87ef5b3b41a2/NWD791319.recab.cram	ark:/99999/fk41DYp95XCIi254	dg.4503/4c2789e4-d881-410f-b71c-b17817219448	c547d8e90fbb4cab9e84902339f7a7db		dos://dos.commons.ucsc-cgp.org/4c2789e4-d881-410f-b71c-b17817219448?version=2018-05-26T133724.661664Z	cram	6315166a1ed3e7c6cc04b2108102f05a	Xenon	
NWD791319	NA19238	Baylor	gs://topmed-irc-share/public/NWD791319.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/38a8c550-e233-5c42-b5fe-87ef5b3b41a2/NWD791319.recab.cram.crai	ark:/99999/fk41DYp95XCIi254	dg.4503/26a9da24-e167-4291-9af4-24ae31a5e24b	7feaebb7eb354b2b8cd2d0fb08b277bb		dos://dos.commons.ucsc-cgp.org/26a9da24-e167-4291-9af4-24ae31a5e24b?version=2018-05-26T134320.318906Z	crai	83ec7aba08568885338a0bcaec70ff73	Xenon	
NWD805667	NA19238	Macrogen	gs://topmed-irc-share/public/NWD805667.recab.cram	s3://cgp-commons-public/topmed_open_access/f332c3e8-3d0d-50e0-8438-7af114ae2b3b/NWD805667.recab.cram	ark:/99999/fk4yhgbP6g0Ykkq	dg.4503/e2a71b0f-5b18-4db4-922a-1879c35c234b	d455a9d2c09c489c85d5c36e5f03ac94		dos://dos.commons.ucsc-cgp.org/e2a71b0f-5b18-4db4-922a-1879c35c234b?version=2018-05-26T133724.723947Z	cram	74c0d700532b973e96748584a2dc8dad	Xenon	
NWD805667	NA19238	Macrogen	gs://topmed-irc-share/public/NWD805667.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/f332c3e8-3d0d-50e0-8438-7af114ae2b3b/NWD805667.recab.cram.crai	ark:/99999/fk4yhgbP6g0Ykkq	dg.4503/7c917f09-700b-48fe-ab8f-b1501865609e	a25bd9be08a54f768913deffd1a5fffe		dos://dos.commons.ucsc-cgp.org/7c917f09-700b-48fe-ab8f-b1501865609e?version=2018-05-26T134320.380949Z	crai	00a90dca71b204f23f990fd7949fa31e	Xenon	
NWD812009	NA12878	UW	gs://topmed-irc-share/public/NWD812009.recab.cram	s3://cgp-commons-public/topmed_open_access/38948ecb-b9f9-5644-8ecc-187a9e4dfb1b/NWD812009.recab.cram	ark:/99999/fk48j2eGklxrqYw	dg.4503/5bc5d11e-b72f-4491-88de-8ccece34ca66	9b56b9480c1b440a8bea6bdec197a81a		dos://dos.commons.ucsc-cgp.org/5bc5d11e-b72f-4491-88de-8ccece34ca66?version=2018-05-26T133724.785367Z	cram	5f8c3316ffecdb3eecd0564bba81d4d7	Xenon	
NWD812009	NA12878	UW	gs://topmed-irc-share/public/NWD812009.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/38948ecb-b9f9-5644-8ecc-187a9e4dfb1b/NWD812009.recab.cram.crai	ark:/99999/fk48j2eGklxrqYw	dg.4503/17940914-b814-4b7d-bbb3-7800e5181f11	7fb7f3846ae748ac888a5835ed53982b		dos://dos.commons.ucsc-cgp.org/17940914-b814-4b7d-bbb3-7800e5181f11?version=2018-05-26T134320.444604Z	crai	f42f7af7dab3a2405346a617b3ad5485	Xenon	
NWD821054	NA12878	Baylor	gs://topmed-irc-share/public/NWD821054.recab.cram	s3://cgp-commons-public/topmed_open_access/fda2c2d4-15d4-5848-af51-38ba92d446ed/NWD821054.recab.cram	ark:/99999/fk4RqxnSIGPOPgY	dg.4503/9e6bf5eb-6868-4912-a564-1e3e496279bc	a26e6d5fbf91421aa8b96193460b354c		dos://dos.commons.ucsc-cgp.org/9e6bf5eb-6868-4912-a564-1e3e496279bc?version=2018-05-26T133724.849589Z	cram	f6b5dd77b20e964ccf3860eae4d49ce2	Xenon	
NWD821054	NA12878	Baylor	gs://topmed-irc-share/public/NWD821054.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/fda2c2d4-15d4-5848-af51-38ba92d446ed/NWD821054.recab.cram.crai	ark:/99999/fk4RqxnSIGPOPgY	dg.4503/e5a3aa7c-335f-42f5-852b-751563fc663c	1c17139d218e4ef8a4fce2090695e331		dos://dos.commons.ucsc-cgp.org/e5a3aa7c-335f-42f5-852b-751563fc663c?version=2018-05-26T134320.519460Z	crai	5aa1825148cfb23497eacefd17399b34	Xenon	
NWD831422	NA12878	Broad	gs://topmed-irc-share/public/NWD831422.recab.cram	s3://cgp-commons-public/topmed_open_access/0e727062-7fc9-5e46-b1e3-24537426ca4c/NWD831422.recab.cram	ark:/99999/fk41B88gG0j7bdFp	dg.4503/d50c81c3-93f7-42f8-bd0a-fdcc85b66bc1	b27ebf7ec7594a6895970c70f5706107		dos://dos.commons.ucsc-cgp.org/d50c81c3-93f7-42f8-bd0a-fdcc85b66bc1?version=2018-05-26T133724.912795Z	cram	5d7c4e7a6766fe437e33ce47963129f6	Xenon	
NWD831422	NA12878	Broad	gs://topmed-irc-share/public/NWD831422.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/0e727062-7fc9-5e46-b1e3-24537426ca4c/NWD831422.recab.cram.crai	ark:/99999/fk41B88gG0j7bdFp	dg.4503/39a17d1d-e653-4f88-8076-bd92ba9cbc9b	e08b9219eb514d15ac8caad56f664287		dos://dos.commons.ucsc-cgp.org/39a17d1d-e653-4f88-8076-bd92ba9cbc9b?version=2018-05-26T134320.584844Z	crai	dcbe9d985c104fd240b9c307e4acf4c0	Xenon	
NWD832275	NA19238	UW	gs://topmed-irc-share/public/NWD832275.recab.cram	s3://cgp-commons-public/topmed_open_access/28bebda7-14b1-5c47-b9b7-52540f091866/NWD832275.recab.cram	ark:/99999/fk48i8aQB64QB8n	dg.4503/4b0b3a12-eb70-4d31-8bdb-8e1228715d00	ca400b037283483b983fb293e3dead23		dos://dos.commons.ucsc-cgp.org/4b0b3a12-eb70-4d31-8bdb-8e1228715d00?version=2018-05-26T133724.975956Z	cram	b19f04b2f1c6770ec67624bb4cf02b35	Xenon	
NWD832275	NA19238	UW	gs://topmed-irc-share/public/NWD832275.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/28bebda7-14b1-5c47-b9b7-52540f091866/NWD832275.recab.cram.crai	ark:/99999/fk48i8aQB64QB8n	dg.4503/f8703e9d-f0fd-4252-8387-5b10b436bb0d	3e919d2c7d4842b790e30da388b9d912		dos://dos.commons.ucsc-cgp.org/f8703e9d-f0fd-4252-8387-5b10b436bb0d?version=2018-05-26T134320.648500Z	crai	3b14fc7038fe89a3cfead60f9d4b67a3	Xenon	
NWD841343	NA12878	Broad	gs://topmed-irc-share/public/NWD841343.recab.cram	s3://cgp-commons-public/topmed_open_access/e936e5e6-8c17-5ed4-a087-d2dda860a160/NWD841343.recab.cram	ark:/99999/fk44Gq74xyGGKuu	dg.4503/5933aa25-4b59-4960-9a25-6cba1c633f25	ca87699babe6456a84b18d3bb6e4feb8		dos://dos.commons.ucsc-cgp.org/5933aa25-4b59-4960-9a25-6cba1c633f25?version=2018-05-26T133725.038100Z	cram	f0af502df64bec0ed79c59c297b19fe2	Xenon	
NWD841343	NA12878	Broad	gs://topmed-irc-share/public/NWD841343.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/e936e5e6-8c17-5ed4-a087-d2dda860a160/NWD841343.recab.cram.crai	ark:/99999/fk44Gq74xyGGKuu	dg.4503/b9c20b9c-74b7-4f1d-86be-0b022006d673	5fe3d8dab30d45d78fa600cdbec00606		dos://dos.commons.ucsc-cgp.org/b9c20b9c-74b7-4f1d-86be-0b022006d673?version=2018-05-26T134320.711467Z	crai	df0645e3f14b088da071e6ae42ac15ad	Xenon	
NWD842401	HG01111	Baylor	gs://topmed-irc-share/public/NWD842401.recab.cram	s3://cgp-commons-public/topmed_open_access/5650ba65-983c-5816-9e52-3e49c8409e29/NWD842401.recab.cram	ark:/99999/fk41AxKAMk9nfVlx	dg.4503/5ddbd47d-29f0-41e1-b6b3-14e158432375	01c88ab276d14cb496ccba36df47df69		dos://dos.commons.ucsc-cgp.org/5ddbd47d-29f0-41e1-b6b3-14e158432375?version=2018-05-26T133725.102545Z	cram	b88c830192e89cc4c0920b2b3f105239	Xenon	
NWD842401	HG01111	Baylor	gs://topmed-irc-share/public/NWD842401.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/5650ba65-983c-5816-9e52-3e49c8409e29/NWD842401.recab.cram.crai	ark:/99999/fk41AxKAMk9nfVlx	dg.4503/b51f6054-0f59-4d9d-89ba-232224bb7ab3	858fc297532942ca8a2b5d910461316a		dos://dos.commons.ucsc-cgp.org/b51f6054-0f59-4d9d-89ba-232224bb7ab3?version=2018-05-26T134320.773497Z	crai	0ee2638dc37adc96f2ab46c05eb5e470	Xenon	
NWD855893	NA19238	Baylor	gs://topmed-irc-share/public/NWD855893.recab.cram	s3://cgp-commons-public/topmed_open_access/d9a012d7-f092-577d-8750-d0337a1ff571/NWD855893.recab.cram	ark:/99999/fk48L45Rg28iNrd	dg.4503/36fdd4e5-bf2f-45d7-a67d-c6247bfd9130	cfae4d0d0c874b32b620b00c7e0727dd		dos://dos.commons.ucsc-cgp.org/36fdd4e5-bf2f-45d7-a67d-c6247bfd9130?version=2018-05-26T133725.164727Z	cram	dfe79d741b1e3c8ec49f6552f84b08f6	Xenon	
NWD855893	NA19238	Baylor	gs://topmed-irc-share/public/NWD855893.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/d9a012d7-f092-577d-8750-d0337a1ff571/NWD855893.recab.cram.crai	ark:/99999/fk48L45Rg28iNrd	dg.4503/bfb5547c-82d5-4520-ae5f-b5f56cc261bb	ccbf4d69602e43678f2a260f060ac43a		dos://dos.commons.ucsc-cgp.org/bfb5547c-82d5-4520-ae5f-b5f56cc261bb?version=2018-05-26T134320.838228Z	crai	5f049d4feb754c8c0b37fae0110e3090	Xenon	
NWD866959	NA19238	Broad	gs://topmed-irc-share/public/NWD866959.recab.cram	s3://cgp-commons-public/topmed_open_access/243cad51-d5bb-557d-a0a6-0d9ec5f00667/NWD866959.recab.cram	ark:/99999/fk4HXdcV79aZbJd	dg.4503/9555d166-1a16-4f92-b161-f2a4462223f8	1fb748f5e1984b4b94a17bc4149af11a		dos://dos.commons.ucsc-cgp.org/9555d166-1a16-4f92-b161-f2a4462223f8?version=2018-05-26T133725.233250Z	cram	41707c32ca5046d64b82fff0bf90f240	Xenon	
NWD866959	NA19238	Broad	gs://topmed-irc-share/public/NWD866959.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/243cad51-d5bb-557d-a0a6-0d9ec5f00667/NWD866959.recab.cram.crai	ark:/99999/fk4HXdcV79aZbJd	dg.4503/5934a503-ba20-4169-9487-0d3a8f797311	76d61283d5c9499ea556a8927860fcf8		dos://dos.commons.ucsc-cgp.org/5934a503-ba20-4169-9487-0d3a8f797311?version=2018-05-26T134320.902216Z	crai	d3610cc9315ff558ed14cb74128cb28b	Xenon	
NWD875673	NA12878	Baylor	gs://topmed-irc-share/public/NWD875673.recab.cram	s3://cgp-commons-public/topmed_open_access/2277b3fc-5a75-5782-86a0-c29f13844e7d/NWD875673.recab.cram	ark:/99999/fk4SfnkvDGF9sJq	dg.4503/b76d98e5-df42-4ba0-944e-e07ac6aa7905	9aecbe34e0ec41e9bbaa9a6e9ea4567e		dos://dos.commons.ucsc-cgp.org/b76d98e5-df42-4ba0-944e-e07ac6aa7905?version=2018-05-26T133725.295724Z	cram	67379369babd02baa1b839b574910da9	Xenon	
NWD875673	NA12878	Baylor	gs://topmed-irc-share/public/NWD875673.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/2277b3fc-5a75-5782-86a0-c29f13844e7d/NWD875673.recab.cram.crai	ark:/99999/fk4SfnkvDGF9sJq	dg.4503/2adc2ddd-8547-4a9d-b5b5-20262c3252c8	08807647ad104c14b700e7382a5a1f36		dos://dos.commons.ucsc-cgp.org/2adc2ddd-8547-4a9d-b5b5-20262c3252c8?version=2018-05-26T134320.966407Z	crai	162e9d9e87bce7bae5d15438721fb8a0	Xenon	
NWD881320	NA12878	Baylor	gs://topmed-irc-share/public/NWD881320.recab.cram	s3://cgp-commons-public/topmed_open_access/9de4f053-b1a9-5bc0-9237-fddffd6ba9dc/NWD881320.recab.cram	ark:/99999/fk4lB41u1kJaQGb	dg.4503/b7b2e2de-5563-4166-a089-2e7b4127ad4e	c5d2b86cd019466c81c86f363a5894df		dos://dos.commons.ucsc-cgp.org/b7b2e2de-5563-4166-a089-2e7b4127ad4e?version=2018-05-26T133725.367753Z	cram	67ad5b528ec4224f7ea200476111bad2	Xenon	
NWD881320	NA12878	Baylor	gs://topmed-irc-share/public/NWD881320.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/9de4f053-b1a9-5bc0-9237-fddffd6ba9dc/NWD881320.recab.cram.crai	ark:/99999/fk4lB41u1kJaQGb	dg.4503/c14cc390-40ed-490b-9643-3c40a147efa1	54e6108a52134ebc87d02a6595cadc36		dos://dos.commons.ucsc-cgp.org/c14cc390-40ed-490b-9643-3c40a147efa1?version=2018-05-26T134321.028155Z	crai	fca685c7943bfd1e322df8ef8f7f87d7	Xenon	
NWD886731	NA12878	Baylor	gs://topmed-irc-share/public/NWD886731.recab.cram	s3://cgp-commons-public/topmed_open_access/64237f54-b682-563d-8f5b-cefd0650e48a/NWD886731.recab.cram	ark:/99999/fk42k73pWwf0AbC	dg.4503/5178445c-c93b-4826-852e-d0f7b5e6741e	14a1fa98d02e42038b04d25024ece5b8		dos://dos.commons.ucsc-cgp.org/5178445c-c93b-4826-852e-d0f7b5e6741e?version=2018-05-26T133725.428703Z	cram	6e41aea6f511f774260b26de15424a99	Xenon	
NWD886731	NA12878	Baylor	gs://topmed-irc-share/public/NWD886731.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/64237f54-b682-563d-8f5b-cefd0650e48a/NWD886731.recab.cram.crai	ark:/99999/fk42k73pWwf0AbC	dg.4503/d8001f3a-f248-49ae-9ff0-18fec2ada272	8288c64bcf604fcea4e7761a01cd5dd6		dos://dos.commons.ucsc-cgp.org/d8001f3a-f248-49ae-9ff0-18fec2ada272?version=2018-05-26T134321.092349Z	crai	038b38d16b353eb4814e3776c640bedc	Xenon	
NWD897509	NA19238	UW	gs://topmed-irc-share/public/NWD897509.recab.cram	s3://cgp-commons-public/topmed_open_access/17526eb6-4047-5035-b9aa-43cb67ae2960/NWD897509.recab.cram	ark:/99999/fk4J8Wc2wxbF7Vl	dg.4503/c7d39f2e-28d2-45ae-b937-8780457bab1a	e55cbf7e42394e6689c8ce00fc94b2f1		dos://dos.commons.ucsc-cgp.org/c7d39f2e-28d2-45ae-b937-8780457bab1a?version=2018-05-26T133725.492482Z	cram	aac42f2e3228517bccd914b37ee2d3ab	Xenon	
